place_name,address,review_author,review_text,review_rating,review_date,google_id
Rumah Makan Sari Rasa,,Hoky Lahabu,penyajiannya cepat tidak memakan waktu lama walaupun banyak orang,3,02/05/2024 06:55:19,ChIJf7wOBZIBhzIR_QMUFJ82iik
Rumah Makan Sari Rasa,,jaap palenewen,rumah kel rawung tuwo,4,01/22/2024 15:57:50,ChIJf7wOBZIBhzIR_QMUFJ82iik
Rumah Makan Sari Rasa,,Levi Mundung,banyak variasi menunya,4,08/22/2023 21:28:38,ChIJf7wOBZIBhzIR_QMUFJ82iik
Rumah Makan Sari Rasa,,Christian Rentandatu,sangat bagus,5,03/02/2023 14:57:08,ChIJf7wOBZIBhzIR_QMUFJ82iik
AW EATERY Manado,,Isabel Salvà,tempat luas bersih ac timnya sangat ramah dan profesional porsi yang bagus dan makanan enak harga bagus letaknya tepat di sebelah hotelku jadi ulangku saya merekomendasikannya,5,01/24/2026 12:47:50,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Albertus Djarot Noersasongko,kalo kangen bakmi gm yang tidak ada di manado makan aja di sini cumanon halal,5,01/14/2026 23:08:38,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Mykingsi Myquinsi,lokasi ok tempat parkiran kurang,4,01/13/2026 21:53:46,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Hadi Santoso,mantap tempat makan nya bagus makanan uenakkk,5,04/23/2025 06:33:40,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Emmy Wongkar,enak pertahankan rasanya,5,02/27/2025 00:18:52,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Ayu Oping,makanannya enaktempatnya bersih rekomendasi sekaliiii,5,12/20/2024 12:10:22,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Hilda,mie yang enak inti dari hidangan ini adalah lemak babi enak,5,10/11/2024 11:18:41,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Sanny Santosa,makanan yang sangat sangat enak terbaik kami akan segera kembali,5,06/24/2024 05:43:41,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Jeffrey Claudius,aw eatery chinese food versi rumahan signature dishnya bakmi aw untuk mie nya buat sendiri mirip tekstur bakmi gm toppingnya ada babi panggang dan babi goreng jamur kuah baso dan ampas babi sebagai pelengkapnya ada nasi hainan tekstur nasinya pas aromanya juga mantap balance menu lainnya seperti udang goreng mentega dan udang goreng telur asin jg enak steam fishnya juga ok fresh semuanya buncis cah daging babinya juga ok bakso gorengnya jg pas dan renyah,5,06/20/2024 05:52:44,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Mama KK,makanannya enak menunya banyak,5,04/04/2024 12:47:16,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Terry Mambo,menu sopan bersih sederhana makanan dalam perjalanan kembalikan pelanggan yang lapar,4,04/03/2024 07:19:06,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Yeanny Rombe,masakan nya enak semua b,5,02/29/2024 07:33:53,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Handoyo Go,restoran nyaman makanan enak dan harga bersahabat,5,12/07/2023 08:10:21,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,O D,makanan dan sandwich yang sangat lezat,5,10/22/2023 02:43:38,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,James Alfred,makanan cina yang sangat terjangkau dengan rasa yang enak daging babi panggang yang disediakan di beberapa menu sungguh nikmat mienya enak,5,09/29/2023 02:55:05,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Alexander Gerungan,mie awnya enak nasi campurnya enak,5,09/09/2023 06:22:18,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Sisri,sangat direkomendasikan bak mie buatan rumah iga bbq dan rum horn menu favoritku tempatnya sangat bersih dan harganya masuk akal saya datang ke sini secara teratur setiap kali saya di manado,5,08/29/2023 18:35:07,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Leo L,jika anda mencari restoran cina yang layak anda mungkin ingin mencoba tempat ini makanannya enak banget mulai dari udang segar mie bakar dan sate non halal anda juga harus mencoba bakmie mereka menurut saya ini adalah satu hidangan terlaris,4,08/23/2023 23:31:30,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,kevin vicenza,makanannya enak tempat recommeded,5,04/22/2023 06:21:11,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Cecilia Naritha,suka mienya,5,03/28/2023 07:55:11,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Steven Carlo,makannya cepat dihidangkan anak anak sangat suka dengan mie dan sapo tahu mie nya daging nya berlimpah best of all is the coconut mango juice pesan akhirnya nasi gorengnya cukup enak porsinya gede next will try the empek empek tempat bersih parkir cukup utk empat mobil recommended and will come back again,5,02/19/2023 11:25:28,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Irene Hartanto,banyak variasi menunya tempatnya bersih dan terang makanannya enak ada halal dan nonhalal service cepat pork ribsnya agak terlalu kering tp tetap enak,5,02/12/2023 14:37:01,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Yoko Lv,rasa makanan cina yang nyaman nasi goreng dan pempeknya enak restorannya bersih dan luas stafnya sangat ramah entah kenapa selalu tidak ada sinyal untuk ponsel tidak ada ac jadi agak panas di dalam tapi secara keseluruhan enak makan di sini,4,01/29/2023 10:17:34,ChIJd5epNzV1hzIR7jGY6aTIc7c
AW EATERY Manado,,Harold Tambajong,makanan enak suasana menyenangkan harga ok,5,01/16/2023 09:09:15,ChIJd5epNzV1hzIR7jGY6aTIc7c
Secret 7,,j budianto surya,makanan enak dan tempat bersihharga merakyat,3,01/14/2026 05:13:18,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Randy Willnes,secret seven satu tempat terbaik di tomohon kelebihan makanan enak harga murah menu banyak tempat cozy bersih dan nyaman pelayanan baik ada wifi dan yg paling kami suka secretseven itu satu rm yg dedikasi ato niat banget dlm bisnis kuliner konsistensi mereka the best upgrade terus tempatmenu dan pelayanan mereka bahkan terakhir kami makan distu tmptnya didekor sesuai musim wktu itu musim natal dibandingkan rm lain disulut rasa makanan tidak konsisten tidak upgrade menu pelayanan waitres buruk sering kosong menu sering tutup tpi secretseven tidak pernah kmi makan dstu lalu pilihan kami ada yg kosong kekurangan tempat parkir kecil tpi ada indoornya tidak besar outdoornya meja kursinya tidak senyaman indoor lokasinya tidak di tengah kota tomohon jadi kalau kita ada kesibukan di tgh kota dan mau cari rm yg dekat secret seven sering kami skip krn tomohon adlh kota yg paling menjengkelkan macetnya makanya sering malas klo mau jalan jauh dri kesibukan smpe skarang secret seven tidak pernah mengecewakan kami,5,11/19/2025 11:36:42,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Audie Rudolf,rasa masakannya enak terutama ubi gorengnya mantap suasananya nyaman sayang kurang asri,5,11/08/2025 08:17:11,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Ernest Laoh,ba mampir untuk makan,5,09/24/2025 05:39:08,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Keluh Kesah,layanan take away sangat lama padahal antrian sedkit mereka utamakan yang makan di tempat dulu hadeh,1,07/23/2025 03:36:15,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Audie Rudolf,suasana resto di dalam nyaman tempat duduk untuk suasana agak kurang makanannya enak ayam lalapannya,5,04/06/2025 05:11:44,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Wahyuning Murstyani,pemesananya lamaaaa sekaleee le,1,03/15/2025 08:48:53,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Yonanta Asa dilaga,pelayanan jelek lama,1,12/28/2024 03:48:28,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Nesya Grifith,saya tidak tau kenapa setiap kali pesan take away selalu dibuat lama untuk pesanan bisa menunggu jam bahkan lebih padahal yang nongkrong disitu tidak banyak seringkali pesanan dari customer yang baru datang sudah selesai tapi pesanan saya belum juga selesai ini adalah kali ke saya pesan take away dan selalu lama kesabaran saya cukup untuk yang mau take away mohon di pertimbangkan untuk order makanan di secret tomohon not recommended,1,12/19/2024 10:53:26,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,kiky palit,kudacuki sudah lama sekali aku tidak membungkusnya,1,12/19/2024 10:43:53,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Bravo Vermeulen,terjangkau enak tapi terkadang terlalu berisik,5,09/07/2024 03:08:45,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,lenny denny,makanannya enak pelayan dan kasirnya ramah tempatnya nyaman cocok utk kongkow ownernya baik hati,5,08/17/2024 15:39:56,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Pingkan Melati Parengkuan,makanan enak tidak pake lama,5,08/16/2024 08:14:08,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,levi kolonio,tempatnya asik makanan enak layanan nya cepat dak sabar mau kembali ulang,5,08/16/2024 02:11:04,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Berty Melcky,satu alternatif jika ingin santai makan bersama keluarga,4,04/21/2024 00:31:53,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Gladdy Tuwo,nyaman terletak di jalan utama kota tomohon,4,03/04/2024 05:57:44,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Lilis Pranoto,santai dan adem,4,12/04/2023 05:39:49,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Villy Setiono,makanan enak dengan porsi besar tapi harga terjangkau,5,08/16/2023 03:19:34,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,Agustom Abraham,bersih dan enak,5,07/11/2023 08:55:19,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,pcy bbh,semua makanan yg dipesan onframe pisang sepatu goreng offframe smua enak mantulitaaa cuma capcaynya terlalu berkuah untuk saya pribadi buat kalian yg lagi cari makanan dan berakhir di resto ini karna ratingnya yg terjamin memang dijamin tidak akan zonk cuma untuk layanan saya kasi bintang krn ada mba yg mukanya tidak bersahabat sambil melayani padahal cuma minta tolong sekali banyakan ke mba yg satu lagi tapi dia senyum aja mungkin bos atau manajernya bisa tolong edukasikan supaya customer bisa makan dengan tenang itu aja sih makasih,4,05/27/2023 12:56:23,ChIJheQjhm9rhzIR6NqReb5mRW4
Secret 7,,tisma liani,paling sering malam minggu,5,05/22/2023 04:57:59,ChIJheQjhm9rhzIR6NqReb5mRW4
Monobox coffe shop,,Malomboris Padang,tempat nongki mantap daerah bitung,5,01/07/2026 07:50:01,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Deny Anyer,cafe ini tempat nya strategis di tengah kota bitung cocok untuk bersantai meeting bersama teman kerja rasa makanan dan minuman nya standar,4,11/21/2025 17:48:38,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Rina Malumbot,good ambience hospitality makin bagus makanan minuman juga enak dan affordable can be really crowded but overall really good place very recommend stop,5,10/22/2025 15:45:29,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Nadim Glauser,kami pergi ke kedai kopi ini secara kebetulan karena kami sangat menyukai muralnya kami disambut dan dilayani dengan sangat ramah oleh orangorang dan staf secara kebetulan kami bermain catur dengan pemiliknya dan dapat menghabiskan waktu yang sangat menyenangkan di sana dan memainkan beberapa permainan,5,10/15/2025 16:33:42,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Paulina Walansendow,tuna goreng tepung udang goreng tepung enak juga syg banyak menu yg tidak ada,5,03/19/2025 05:49:16,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Rivaldi Mulia Rachman,cafe tempat ngopi,5,02/24/2025 16:42:15,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Meidy Watulingas,halalbiapong nya enakkkkkk,4,12/10/2024 01:25:48,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Faisal Eyato,sangat lama sekali apalwng nya bayarnnti sudah tatigo baru mau ada,1,09/28/2024 14:14:40,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Geraldi Tomuka,pelayanan buruk makanan tidak enak tawar,1,06/08/2024 14:44:13,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Prayshe Rumbayan,untuk rasa minuman khasnya tidak sesuai dengan harganya,1,06/05/2024 14:54:29,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Geo Kangkanu,kopinya mengecewakan untuk harga yang lumayan kyknya msti ada perubahan untuk signaturenya udh harganya lumayan tapi rasanya tawar banget,1,06/05/2024 14:51:40,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Rahmat Phulu,makanannya enakenak pelayanannya ramah suasananya cukup nyaman untuk nongkrong,4,05/22/2024 07:13:35,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Ky•,tempat bersantai di bintang paling stabil,5,05/21/2024 15:38:24,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,yayan kurniawan,luar biasa mantap bagus rekomendasi pokok nya,5,05/13/2024 08:51:58,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,noob neww,da mkn dengan minum di luar lalu tiba hujan jdi kami pindah ka tmpa berteduh pas pndh di dlm bknnya mereka tawarkan kursi mereka se biar ba diri amper jam tidak ad sma sekali mereka tawarkan kursi nya karyawan mlah badiam cuma angka kaki bknnya beri pada costumer itu tempat dudu malah cuma da taruh nya tas dengan nya kaki kadera dia pake for nya kaki denk tas baru nya karyawan laki sibuk sndiri dudu bknnya iseng tawarkan kursi mlh cuma da bingung yaki pdhal tidak ba layani spapun wlaupun self service tapi itu kadera blh to mau bwa nya karna hujan lalu lap masa kami mau pergi ambil itu kadera basah lalu lap sndiri playann buruk ad le costumer bru da datang bukan mereka tawarkan mereka ksiang cuma da badiri trus sma dengan org bingung kira cuma kami dpa bkeng bgtu nntau ternyata ad le itu lain mereka bkeng bgtu,1,04/27/2024 16:50:32,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Linda Minoz,pelayanan tidak bagus jam lebih berdiri menunggu hujan reda bukannya di tawarkan kursi sama para karyawan mala cuek dengan cs padahal kita baru memesan makana dan minuman dan langsung hujan deras,1,04/27/2024 16:50:07,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Jan Gimon,tempat yang keren buat nongkrong makanan recommended semua,5,03/09/2024 06:45:11,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Rian Botax,pelayananya tidak memuaskankita pesan indomie kuah nunggunya jam lebihkecewa dgn pelayananya,1,02/22/2024 13:47:13,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Denz The Great,enak buat nongkrong bersama kawan,4,10/11/2023 05:50:39,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,xXx Cuz,tempat ngopi pusat kota yg cukup recomended banget,5,08/13/2023 15:54:04,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Adriaan Pitoy,bisa pilih lesehanoutdoormusikdibawa pohon menu goroho stick kopi vitnam etc,2,07/17/2023 10:04:37,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Wahyuddin Ansar,layanannya bagus makanan standar dan suasana asyik,4,07/06/2023 14:14:00,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Joy Gimon,enak untuk nongkrong,5,04/24/2023 13:25:28,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Setyo Nugroho,tempat asik untuk nongkrong dan ngopi,5,03/12/2023 07:37:17,ChIJUWjEzNYBhzIRDdwlqts3xvY
Monobox coffe shop,,Y3S Story,konsep outdoor satu coffee shop yg keren di bitung cocok untuk anak anak muda buat nongkrong ada wifi menu kopi dan non kopi panas dan dingin di ahri tertentu ada yg perform stand up comedy keren aich tempatnya,5,02/28/2023 13:24:18,ChIJUWjEzNYBhzIRDdwlqts3xvY
Pepper Lunch Manado Town Square,,Lutviana Novriza B,makanan enak pelayanannya juga baik,5,01/31/2026 10:40:35,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Patricia Maweikere,tempatnya bagus dan cepat saji,5,01/25/2026 05:33:45,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,ismurtyanto t. nugroho,langganan sejak di jakarta,5,01/19/2026 11:59:14,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,rahma mokodompis,tempat makan nyaman dan enak recomended,5,01/17/2026 08:12:30,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Arianta Kaban,makanan nya enakpelayanan ramahjosss banget,5,01/16/2026 08:52:48,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,D Korn,mendapatkan pengalaman bersantap baru makanan disajikan dalam piring panas di mana makanan terus digoreng artinya anda bisa memasak daging sesuka anda porsinya cukup besar,4,01/13/2026 17:03:46,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,santi husain,playananx baik makanan enak,5,01/10/2026 04:22:57,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Rikha Sinampu,enak dan worth it lebih murah pakai voucher tiktok,5,01/09/2026 05:27:41,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Chervi,wowww makanya emang enak bangett apalagi cheese pullnyaa emang harus coba ya guyss,5,01/08/2026 09:58:45,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,DSRM,jika anda ingin makan cepat dan mudah namun lezat inilah tempatnya hidangan selalu lezat di menu dan anda akan merasa nyaman dan kenyang selalu layak untuk mengulangi tempat ini,5,01/04/2026 16:03:09,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Sella Theresia Theresia,tempat yang bagus terima kasih banyak,5,01/04/2026 11:43:39,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Avilasdar,makanan enak layanan baik suasana kurang dingin ac nya mesti ditambah sedikit selalu puas makan disini meskipun harganya lumayan untuk kamu mendang mending,5,01/01/2026 11:11:27,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,J.R. Tacazily,terima kasih atas pelayanannya,5,12/30/2025 09:05:17,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Kurnia Angriani,makanannya enak kakak pegawai disini baik dan ramah,5,12/25/2025 07:03:03,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,budy Karmoy,makanannya enak dan rasa bikin tambah selera mantap,5,12/22/2025 13:09:17,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Cerita Celia,tempat makan enak,5,12/14/2025 10:21:49,ChIJb9GfgOJ0hzIRbijlCvwSjns
Pepper Lunch Manado Town Square,,Willie lalujan,temapt bagus makanan enak,5,12/13/2025 13:09:31,ChIJb9GfgOJ0hzIRbijlCvwSjns
Kelapa 17 Tomohon,,DOSHIN PARK,kelihatannya seperti restoran khusus daging babi tapi kuah pedas yang disajikan dengan ikan dan nasi enak dan layak untuk disantap iga babi panggang juga enak menurut saya restoran ini terkenal dengan kepala babi gorengnya semua orang di daerah setempat memakan kepala babi,4,11/20/2025 02:55:44,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,CJ,kami berhenti di sini secara kebetulan dan itu cukup bagus sup ikan dengan nasi dan sayuran dan bagi saya bebek bumbu rw hatihati pedasnya wow pelayanan sempurna dan tempat bersih krp,5,10/19/2025 05:28:30,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Denny Moningka,harga terjangkau dan enak menu dari makanan banyak pilihan suasana dan tempat sangat mendukung nyaman dan luas,5,09/12/2025 13:37:35,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Yeski Ezequiel de Yong,tempat bagus rasa biasa harga agak mahal mudah di jangkau dekat dengan pusat kota tempat yang sejuk suasana romantis soto rusuk c babi bakar c ragey b kangkung a sambal b tinoransak c pelayan kurang informatif,3,09/07/2025 14:20:20,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Bo Grabowski,kualitas bagus jauh dari standar di manado itu buruk musik keras dan layanan yang tidak mempertimbangkan pelanggan,1,08/24/2025 05:01:17,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Alfin Mario,oink oink oink menu daging babi pork hunter yummy,5,08/23/2025 23:57:41,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Sani Saliwardaya,suasananya amat nyaman walau pun banyak pengunjung rasa makanannya standar tidak terlalu istimewa,4,07/28/2025 14:53:01,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Sipliana Betti,the bestapalagi babi torenya pakai daging lapis,5,07/17/2025 03:36:34,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Drew,lokasi strategis tempatnya outdoor nyaman dan sejuk pelayanan baik harga cukup terjangkau dan sesuai dengan porsi yang diberikan saya pesan nasi babi tore,5,05/29/2025 04:30:46,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Mike S,tempat ini terkenal dengan kepala babi madunya jadi itulah yang kami dapatkan kulitnya renyah dan manis dagingnya empuk dan gurih pisaunya disediakan restoran langsung meresap ke dalamnya mereka juga menawarkan sate ragey dengan tusuk sate yang panjang tapi sejujurnya itu hanya pertengahan ada kemarahan yang jauh lebih baik di luar sana jika anda di sini pilihlah kepala babi ini adalah item terbaik di menu atapnya terbuat dari lembaran baja dan paling parah jika hujan para pelayannya agak lambat tapi sejujurnya semua orang di sini hidup dengan lambat jadi tidak bisa banyak mengeluh,5,05/25/2025 00:01:24,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Exsel Mamahit,om om jaga parkir tidak sopan dan tidak tau hadat tidak apa ada tukang parkir tapi lebih baik tukang parkir yg sekarang diganti saja,4,05/07/2025 14:52:35,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Jackson Pendong,tempatnya bagus di tomohon tapi harganya sudah mahal untuk orang biasa,5,03/05/2025 23:25:08,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,reyni wantania,makanan enak tempat bersih,5,01/06/2025 02:39:14,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Kevin T,pelayanannya kurang bagus ada pesan ikan tuna tapi lama diantar pengunjung lain baru datang karena pesan ikan babi malah di dahulukan pokonya pelayanan rm kelapa tomohon pelayananya tidak baguslebih baik di uji lagi para pelayannya supaya lebih efektif dalam pekerjaanagar tidak memilih pesanan mana yang harus di dahulukan harus sesuai siapa lebih dulu yang memesan makanan,1,12/24/2024 09:05:05,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,silvia tumundo,makanannya enak pelayanan nya bagus n cepat,5,10/19/2024 08:26:17,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Jessica Claresta,sorry to say tapi babi torehnya keras bgt kayak batu seperti overcooked gosong cukup mengecewakan awalnya mau pesan panggang tapi habis tidak tau emg gini rasanya sm yg di manado atau lagi apes aja,3,10/16/2024 12:57:27,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Jhony Rian Setiawan Saragih,bagi pecinta babi silahkan dicoba,5,10/08/2024 08:44:54,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Sébastien A,tunanya enak sayuran bisa menjadi lebih baik agak mahal untuk apa yang anda dapatkan tapi layanannya bagus,4,09/17/2024 02:59:58,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Denny,bagi pencinta masakan babi hrs mampir disini sayur pangi nya jg enak semua makanan nya enak gurih menggugah selera puas makannya mantap,5,08/26/2024 01:02:58,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,rivo tentero,makanannya enak suasana nyaman tempatnya bersih terawat pelayanannya baik tempatnya bagus untuk kumpul bersama keluarga atau bersama temanteman parkirnya luas,5,07/03/2024 00:15:33,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Brain Langelo,tempat ok menu banyak yg kosong satu lagi note ada tikus jln di kabel lantai takutnya lg makan trus tikusnya jatuh kebawah,3,06/19/2024 01:04:13,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Susan Oroh,semua menu hampir habispesanannya hampir jam nunggudatangnya satusayur sama sup di cancell karna sudah selesai makan blom ready mohon diperhatikan lagi sukses selalu,1,06/18/2024 05:40:18,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Eting,nuansa restorannya bagus luas namun sayang makanan yg di sajikan kurang enak kepala b rusuk b terlalu kering rica dabu seperti br keluar dr kulkas rica bakarnya jg rasanya tidak seperti rica masakan manado pd umumnya yg rasanya enak mohon lebih diperhatikan lg krn bnyk mobil travel wisatawan yg datang,3,05/31/2024 00:32:49,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,CAESAR THE PITBULL,kepala babi panggang madu still the best,4,05/29/2024 02:52:00,ChIJ_f4shr5thzIRXnOmevKoFj4
Kelapa 17 Tomohon,,Cindy Lanovia,dunia babi tapi tenang ada ikan dan ayam juga ready buat kalian yg tidak bisa makan babi harga relatif mahal untuk porsi yg biasa aja dan rasa yg biasa aja,3,05/15/2024 13:58:01,ChIJ_f4shr5thzIRXnOmevKoFj4
Rm.Sup Bete Ba CI Merry,,Wisely Tan,layak untuk mie k hampir seperti udon dengan sup babi pemiliknya sangat rendah hati,4,03/20/2024 08:00:55,ChIJ8yjscNABhzIRXkiOyQ4UWFg
Rm.Sup Bete Ba CI Merry,,Rosdiana Yulin,makanan nya enak pelayanan ramah tapi klo bisa harganya rb rata,4,03/20/2023 07:51:42,ChIJ8yjscNABhzIRXkiOyQ4UWFg
Rameshan Megamall Manado,,M Store,pelayanan yang sangat baik,5,01/28/2026 08:44:00,ChIJhWyTFwB1hzIRuXfkyWDXL_Y
Rameshan Megamall Manado,,Tiska Ayu,makanan nya enak tempat nya nyaman buat santai,5,01/25/2026 11:54:09,ChIJhWyTFwB1hzIRuXfkyWDXL_Y
Rameshan Megamall Manado,,Frely Pianaung,dekorasinya cantik bangetmakanannya enak,5,01/24/2026 06:17:46,ChIJhWyTFwB1hzIRuXfkyWDXL_Y
Rameshan Megamall Manado,,Riezka,desain interior yang lucu variasi menunya juga banyak es teh pandan adalah minuman favoritku,4,12/03/2025 13:55:27,ChIJhWyTFwB1hzIRuXfkyWDXL_Y
